customer_id,latitude,longitude,tower_id,city,state,zip_code,distance_from_tower_km,urbanization_level
18991,41.86894314,-87.67152535,18345,Chicago,IL,81629,14.33,High
18992,34.09547431,-118.27126,554,Los Angeles,CA,89083,6.87,High
18993,34.05187329,-118.2804198,22519,Los Angeles,CA,54660,0.67,High
18994,34.03578207,-118.2030562,44450,Los Angeles,CA,10623,4.81,Medium
18995,40.66820103,-73.98510206,46745,New York,NY,47970,12.94,Low
18996,41.83202515,-87.60476827,37794,Chicago,IL,11315,4.27,Medium
18997,40.76128403,-74.03833609,407,New York,NY,11799,9.15,Medium
18998,29.75795259,-95.40838286,26732,Houston,TX,87224,14.58,High
18999,25.75726047,-80.1995128,2127,Miami,FL,15293,18.86,High
19000,41.88830357,-87.66984263,28329,Chicago,IL,95510,9.31,Medium
19001,40.72136837,-73.98791008,35869,New York,NY,29506,13.98,Low
19002,41.84087056,-87.62499385,25856,Chicago,IL,47303,13.94,Low
19003,25.77816616,-80.1807997,44748,Miami,FL,93986,3.5,High
19004,41.92076782,-87.67297647,24656,Chicago,IL,53679,1.85,Medium
19005,25.73377667,-80.17700159,10577,Miami,FL,86801,12.13,Low
19006,29.76750619,-95.36079575,11521,Houston,TX,84833,6.33,Low
19007,29.80493558,-95.37412871,15663,Houston,TX,14515,6.99,Low
19008,34.02859218,-118.2736446,16092,Los Angeles,CA,66470,0.16,Medium
19009,40.73169469,-74.03156838,44114,New York,NY,91061,14.27,Medium
19010,41.87375574,-87.67483033,16302,Chicago,IL,83969,7,Low
19011,34.00567962,-118.2887058,26487,Los Angeles,CA,50752,7.25,High
19012,41.89513171,-87.66278928,38095,Chicago,IL,39051,11.7,Low
19013,29.72243675,-95.41036443,34156,Houston,TX,46492,16.04,Low
19014,29.74126758,-95.36358315,17495,Houston,TX,79572,13.92,Low
19015,29.72316307,-95.33681896,10018,Houston,TX,63526,12.9,Medium
19016,40.72360172,-74.05454512,25023,New York,NY,66172,1.77,Medium
19017,40.76201825,-73.98817694,33412,New York,NY,65757,18.29,High
19018,29.7967067,-95.37425432,20764,Houston,TX,38803,16.62,Medium
19019,34.07188181,-118.2717601,43959,Los Angeles,CA,26015,4.19,Low
19020,29.74987642,-95.39628882,47027,Houston,TX,35299,0.3,High
19021,41.87395189,-87.66790587,20136,Chicago,IL,63726,0.81,Low
19022,34.04698843,-118.2514043,6908,Los Angeles,CA,11252,0.67,Low
19023,40.7108056,-74.04435273,47268,New York,NY,76902,8.05,Low
19024,25.78998794,-80.14405014,13857,Miami,FL,36355,8.73,Medium
19025,41.8461867,-87.60720584,29688,Chicago,IL,63493,18.66,Low
19026,41.8854502,-87.66021319,27865,Chicago,IL,50370,8.9,High
19027,29.74110303,-95.41596795,2215,Houston,TX,41579,16.83,Medium
19028,34.07515591,-118.2131338,29616,Los Angeles,CA,49922,9.34,Low
19029,34.00676078,-118.2424667,22168,Los Angeles,CA,72105,1.52,Medium
19030,29.72917166,-95.33623647,20023,Houston,TX,80006,17.54,High
19031,34.06242087,-118.2007099,9780,Los Angeles,CA,42539,7.04,Low
19032,34.01615635,-118.2921875,11428,Los Angeles,CA,96710,11.57,Low
19033,29.75000394,-95.32642431,13551,Houston,TX,31934,15.64,High
19034,29.81000591,-95.41911313,37733,Houston,TX,84208,4.93,Medium
19035,29.80111388,-95.39608619,49753,Houston,TX,92007,8.79,High
19036,41.85747756,-87.58996571,30181,Chicago,IL,97172,5.39,Medium
19037,29.76712563,-95.36961643,34520,Houston,TX,93499,0.48,Low
19038,25.76332568,-80.22897333,2447,Miami,FL,91129,5.7,High
19039,41.87925933,-87.64287982,12659,Chicago,IL,13643,12.98,High
19040,34.09557625,-118.2351,7063,Los Angeles,CA,10447,19.26,Medium
19041,34.05449815,-118.2169916,1727,Los Angeles,CA,64053,1.23,Medium
19042,34.04096061,-118.2252142,23497,Los Angeles,CA,79724,12.32,Low
19043,34.02642591,-118.2540707,20087,Los Angeles,CA,78281,6.05,High
19044,29.7730459,-95.32253975,21379,Houston,TX,69635,5.56,High
19045,25.74905143,-80.14619809,39839,Miami,FL,96643,19.81,Medium
19046,34.05151087,-118.2713327,49726,Los Angeles,CA,26310,5.75,Low
19047,29.71778595,-95.33972046,33736,Houston,TX,17697,10.94,Low
19048,25.75161436,-80.23288008,37927,Miami,FL,68706,1.84,Medium
19049,34.01112486,-118.2202699,43058,Los Angeles,CA,77331,10.56,Low
19050,41.83510034,-87.62861148,28918,Chicago,IL,79402,17.56,Low
19051,25.75277775,-80.19194295,20135,Miami,FL,40764,17.48,Medium
19052,25.78870259,-80.14630268,45440,Miami,FL,11495,11.96,Medium
19053,34.02801191,-118.1978966,4136,Los Angeles,CA,57084,11.57,High
19054,25.77845195,-80.23935537,47009,Miami,FL,98587,19.29,Low
19055,34.09525019,-118.2225654,43685,Los Angeles,CA,84065,11.04,Low
19056,34.06959558,-118.2658908,7795,Los Angeles,CA,93959,6.32,Low
19057,29.80807806,-95.39184567,12675,Houston,TX,71282,10.53,Medium
19058,29.78324504,-95.39613736,46894,Houston,TX,41229,17.96,High
19059,25.76281732,-80.15219824,28095,Miami,FL,55135,10.01,Low
19060,40.75879683,-73.96669277,13220,New York,NY,16978,6.34,Medium
19061,41.84928009,-87.65152742,10737,Chicago,IL,20211,13.59,Medium
19062,34.01925609,-118.2418932,22650,Los Angeles,CA,37835,1.16,Low
19063,41.86474707,-87.66625884,19589,Chicago,IL,23832,9.37,Medium
19064,25.75383308,-80.21320731,36831,Miami,FL,51483,1.36,Low
19065,29.72343555,-95.33315122,46407,Houston,TX,44539,12.07,High
19066,29.78254997,-95.37989604,21693,Houston,TX,60092,1.74,High
19067,34.01347256,-118.291663,29579,Los Angeles,CA,93278,19.34,Low
19068,41.9171205,-87.60643305,9643,Chicago,IL,18737,18.73,Medium
19069,25.74783102,-80.20013163,47073,Miami,FL,71479,18.16,High
19070,29.77796704,-95.34891506,34471,Houston,TX,70956,11.01,High
19071,29.71648985,-95.33569897,1020,Houston,TX,90058,2.43,High
19072,25.72306779,-80.15832568,16639,Miami,FL,39178,2.6,Medium
19073,40.75572165,-73.97853922,28127,New York,NY,12318,4.75,High
19074,29.72162687,-95.34802474,29454,Houston,TX,65481,7.84,Medium
19075,41.92522304,-87.65285976,36540,Chicago,IL,75608,18.54,Low
19076,29.7513667,-95.3999388,27883,Houston,TX,38383,10.24,High
19077,40.76079052,-74.00561776,46481,New York,NY,35331,11.2,High
19078,25.810788,-80.21816981,46281,Miami,FL,45470,2.1,Low
19079,25.78481058,-80.21881415,24601,Miami,FL,65105,1.01,High
19080,25.72009102,-80.2389877,43002,Miami,FL,97233,7.07,High
19081,40.74169343,-73.98882533,29848,New York,NY,55315,12.45,High
19082,40.70533982,-74.02245773,35480,New York,NY,73094,19.36,High
19083,41.8923908,-87.66445307,20721,Chicago,IL,48858,16.38,Medium
19084,29.79507249,-95.33694949,21543,Houston,TX,65335,13.2,High
19085,40.69281233,-74.04860195,15516,New York,NY,66206,10.97,Medium
19086,40.73312214,-74.04918564,24678,New York,NY,17070,9.3,Low
19087,41.87869884,-87.66042766,19308,Chicago,IL,53709,8.36,Medium
19088,41.840646,-87.60880175,45038,Chicago,IL,21605,8.09,Low
19089,34.09658951,-118.2235061,22895,Los Angeles,CA,16551,10.62,High
19090,41.92205391,-87.63905205,27392,Chicago,IL,75412,12.03,Low
19091,29.73433711,-95.41030279,23300,Houston,TX,72882,11.06,Low
19092,40.73625083,-74.00334761,30336,New York,NY,43068,13.29,Low
19093,29.78298858,-95.37982539,34632,Houston,TX,49198,15,Medium
19094,34.09957313,-118.2786794,29281,Los Angeles,CA,69917,1.23,Medium
19095,40.67389134,-73.97028691,48102,New York,NY,84586,9.13,High
19096,41.918124,-87.66920578,22841,Chicago,IL,83652,14.13,Medium
19097,40.69596626,-73.97214048,39046,New York,NY,94844,15.17,Low
19098,25.80183478,-80.19571907,6128,Miami,FL,74436,4.55,Medium
19099,25.71217218,-80.16856753,13953,Miami,FL,33585,7.3,Low
19100,34.05643961,-118.2171246,45476,Los Angeles,CA,63460,16.2,Low
19101,25.78799898,-80.14933322,32308,Miami,FL,10739,7.82,Low
19102,41.85949338,-87.64501912,26038,Chicago,IL,89448,8.43,Medium
19103,41.85132835,-87.61379229,38966,Chicago,IL,91128,15.93,Medium
19104,29.75004805,-95.39351524,25626,Houston,TX,96429,9.57,Low
19105,29.77667594,-95.40574296,15420,Houston,TX,55064,11.07,High
19106,34.03185978,-118.2293763,29252,Los Angeles,CA,20532,8.8,High
19107,25.78087871,-80.15469563,26768,Miami,FL,57639,5.97,High
19108,41.88067118,-87.67794754,28134,Chicago,IL,78065,10.3,Medium
19109,34.10161076,-118.2750888,24068,Los Angeles,CA,13458,11.18,High
19110,34.03733739,-118.270433,6422,Los Angeles,CA,97353,16.43,Low
19111,34.08513263,-118.2669742,40798,Los Angeles,CA,26457,2.59,Low
19112,34.04455862,-118.2065595,44672,Los Angeles,CA,24213,19.45,Medium
19113,29.72032019,-95.3500013,10920,Houston,TX,26745,11.41,Low
19114,40.67691263,-74.02839474,32260,New York,NY,17768,18.17,Low
19115,25.78300998,-80.17125238,40297,Miami,FL,34704,18.71,Medium
19116,29.71412077,-95.40467054,8800,Houston,TX,12682,4.88,High
19117,25.78132706,-80.19490291,49790,Miami,FL,66596,13.54,Low
19118,34.02340162,-118.250417,34385,Los Angeles,CA,11744,1.61,Low
19119,41.87830662,-87.60765304,12910,Chicago,IL,56756,19.43,Medium
19120,34.04321303,-118.2587528,21946,Los Angeles,CA,44209,7.06,Low
19121,34.04187015,-118.2555061,10693,Los Angeles,CA,99581,16.36,Medium
19122,40.74880162,-73.99361683,199,New York,NY,16531,11.39,Low
19123,40.67984452,-73.96493788,8839,New York,NY,38336,12.89,High
19124,25.75225331,-80.20252828,16731,Miami,FL,76422,12.79,Medium
19125,29.79940852,-95.34662991,15870,Houston,TX,70718,10.22,Low
19126,41.92247977,-87.66166593,12693,Chicago,IL,60997,5.18,Low
19127,41.87151023,-87.61991617,47184,Chicago,IL,44169,4.2,High
19128,25.77314144,-80.15337375,31782,Miami,FL,14518,3.02,High
19129,41.88458327,-87.61477664,33070,Chicago,IL,52604,9.6,Medium
19130,34.03841496,-118.2248459,7701,Los Angeles,CA,61769,3.95,High
19131,41.84357713,-87.65103985,47713,Chicago,IL,42158,3.81,High
19132,25.79536106,-80.17289013,39857,Miami,FL,12172,16.32,Medium
19133,29.76631542,-95.33730233,21454,Houston,TX,47682,6.05,High
19134,40.72283822,-73.96161395,11904,New York,NY,42546,16.14,Low
19135,41.88202249,-87.58738456,15710,Chicago,IL,36144,19.61,Medium
19136,40.74656874,-73.99877058,1969,New York,NY,52707,6.3,High
19137,41.85412592,-87.64445045,7974,Chicago,IL,79927,18.93,Medium
19138,34.08278337,-118.2546188,16892,Los Angeles,CA,60235,18.75,Medium
19139,29.72841813,-95.37216208,37194,Houston,TX,19341,17.78,High
19140,34.05620914,-118.2469925,17697,Los Angeles,CA,25717,14.9,Low
19141,25.80746058,-80.22706935,14528,Miami,FL,81099,3.44,High
19142,29.72418625,-95.39165783,45749,Houston,TX,16495,0.42,Low
19143,41.90374973,-87.65153953,22077,Chicago,IL,11049,18.98,Medium
19144,40.69797494,-74.02474517,42837,New York,NY,29831,6.44,Low
19145,25.73260658,-80.19311414,12965,Miami,FL,14035,2.11,High
19146,29.72347803,-95.40808146,46380,Houston,TX,63789,6.68,Low
19147,34.05714762,-118.2232121,23882,Los Angeles,CA,78322,13.89,High
19148,40.75067786,-74.03579721,20475,New York,NY,42082,16.81,Low
19149,40.68113129,-73.99003397,21018,New York,NY,53529,9.39,High
19150,41.87408639,-87.58003999,16564,Chicago,IL,65777,16.84,Medium
19151,41.83458548,-87.62875196,2705,Chicago,IL,76844,7.25,High
19152,29.75566019,-95.3362952,17862,Houston,TX,59350,12.52,High
19153,40.68251146,-74.04222918,33285,New York,NY,30535,3.08,Low
19154,40.74813657,-73.97550114,40641,New York,NY,63228,6.82,Medium
19155,34.02262976,-118.2619226,19576,Los Angeles,CA,18592,9.37,High
19156,25.78527781,-80.18072389,26187,Miami,FL,30962,10.6,High
19157,41.8495792,-87.67051858,14019,Chicago,IL,82895,15.36,Low
19158,41.91241797,-87.62693825,16618,Chicago,IL,31593,15.63,High
19159,25.73255405,-80.21474157,19871,Miami,FL,15389,8.66,Medium
19160,40.70460352,-73.95810878,31743,New York,NY,30963,15.33,Medium
19161,41.88812704,-87.61555555,45449,Chicago,IL,81857,16.41,Medium
19162,25.77381973,-80.15436355,14525,Miami,FL,38606,14.64,Medium
19163,40.68659409,-74.02028761,30970,New York,NY,66177,12.96,High
19164,25.73487552,-80.15392026,48529,Miami,FL,64954,2.42,Medium
19165,41.90199563,-87.64527173,7105,Chicago,IL,67590,10.29,Low
19166,25.77019896,-80.17884338,4754,Miami,FL,75697,3,High
19167,25.7904715,-80.20428135,42374,Miami,FL,57482,10.22,High
19168,40.68755136,-74.03729992,37050,New York,NY,43292,3.71,Medium
19169,29.75785991,-95.34387317,4880,Houston,TX,49411,9.83,High
19170,25.80216749,-80.22182835,26938,Miami,FL,28358,18.67,Medium
19171,25.8076201,-80.22971371,13059,Miami,FL,64730,19.9,Medium
19172,29.71394275,-95.33546667,34877,Houston,TX,84741,3.25,Medium
19173,41.84829675,-87.63700897,13653,Chicago,IL,44193,5.35,Low
19174,25.76096097,-80.21908804,29836,Miami,FL,41902,10.99,Low
19175,29.74970234,-95.34679152,27265,Houston,TX,89867,12.31,Medium
19176,29.7688485,-95.33752286,35349,Houston,TX,85288,7.68,Low
19177,41.88764812,-87.59195883,48887,Chicago,IL,29658,9.45,Low
19178,29.74508435,-95.37039887,14727,Houston,TX,11042,9.4,Medium
19179,41.9199732,-87.6460277,49282,Chicago,IL,52634,6.89,Low
19180,41.91659676,-87.62638891,18591,Chicago,IL,80415,6.01,Medium
19181,29.72753717,-95.40282384,2527,Houston,TX,15428,9.65,Medium
19182,40.71499762,-74.02595399,37187,New York,NY,70213,12.35,High
19183,29.72057747,-95.346601,49543,Houston,TX,64849,19.05,Medium
19184,34.06081742,-118.264645,29975,Los Angeles,CA,78476,3.41,Low
19185,41.90961644,-87.59129019,6561,Chicago,IL,41671,5.89,Medium
19186,25.7204044,-80.22961068,47011,Miami,FL,94787,7.57,Low
19187,40.72933262,-73.99961087,14475,New York,NY,64067,14.41,High
19188,29.73819445,-95.34999743,34543,Houston,TX,88808,6.01,Low
19189,29.77983229,-95.38085221,22986,Houston,TX,21788,15.56,High
19190,25.78859838,-80.1522848,39799,Miami,FL,76116,11.64,Low
19191,25.806678,-80.23986588,10357,Miami,FL,96790,14.04,High
19192,40.70057897,-74.04393549,33034,New York,NY,60478,13.12,Medium
19193,40.67498071,-74.03909477,38577,New York,NY,91324,8.1,Low
19194,40.70960396,-73.98390106,36767,New York,NY,58214,11.82,Medium
19195,40.73134162,-74.05283437,41643,New York,NY,75076,4.92,Medium
19196,25.78952724,-80.15794683,2423,Miami,FL,10091,3.28,High
19197,29.75160863,-95.34870062,45985,Houston,TX,39781,5.43,Low
19198,34.06514361,-118.2301959,34253,Los Angeles,CA,72844,6.5,Medium
19199,34.05778945,-118.2560564,19087,Los Angeles,CA,28254,6.72,Medium
19200,34.00448298,-118.2292781,2523,Los Angeles,CA,17528,2.65,Low
19201,40.74701671,-74.02168578,14765,New York,NY,82202,17.44,Medium
19202,29.80727766,-95.38713681,46091,Houston,TX,33571,18.57,Medium
19203,40.71893441,-73.98864954,22763,New York,NY,80359,5.49,Low
19204,41.88809569,-87.6658338,7906,Chicago,IL,22648,13.63,High
19205,34.06567313,-118.2528444,43274,Los Angeles,CA,82556,8.05,Low
19206,41.85923071,-87.65794313,39706,Chicago,IL,79416,19.77,Low
19207,34.01784335,-118.2800218,19086,Los Angeles,CA,43208,18.73,Medium
19208,29.74898932,-95.36248076,37743,Houston,TX,38807,8.64,Medium
19209,40.67324071,-74.03747771,44284,New York,NY,53524,5.22,Medium
19210,34.06995607,-118.2002732,13723,Los Angeles,CA,16201,8.03,Low
19211,41.9280972,-87.64281898,38262,Chicago,IL,23161,16.82,Low
19212,29.75328152,-95.38850222,43639,Houston,TX,42652,13.9,Low
19213,29.74586074,-95.38392088,18443,Houston,TX,71948,17.66,Low
19214,29.77561241,-95.36283426,6620,Houston,TX,70449,9.48,High
19215,40.70358108,-73.95663491,27275,New York,NY,88433,13.63,Low
19216,40.66560095,-74.03871139,35696,New York,NY,35181,14.49,Medium
19217,41.87374378,-87.67675937,28489,Chicago,IL,51008,16.62,High
19218,25.71809313,-80.14767426,2809,Miami,FL,37194,10.02,Low
19219,29.76279253,-95.41135439,37935,Houston,TX,63090,17.45,High
19220,41.84057306,-87.59330467,26090,Chicago,IL,58784,18.39,Medium
19221,40.71250168,-74.01212437,37135,New York,NY,73005,1.2,High
19222,34.0907532,-118.2721389,34690,Los Angeles,CA,31242,6.26,Medium
19223,34.0748744,-118.1989031,44435,Los Angeles,CA,74981,14.69,Low
19224,41.86862425,-87.62954229,8273,Chicago,IL,56047,16.53,High
19225,25.75383785,-80.20856194,40720,Miami,FL,12653,11.71,Medium
19226,41.90983518,-87.61604987,3220,Chicago,IL,60112,19.49,Medium
19227,29.71817102,-95.378664,16032,Houston,TX,92873,5.61,Medium
19228,29.7643617,-95.36177262,13861,Houston,TX,25346,16.42,Low
19229,29.72932663,-95.33832262,46613,Houston,TX,75123,0.53,High
19230,29.77040571,-95.37534067,2458,Houston,TX,24841,12.48,Low
19231,29.78453952,-95.3606067,22726,Houston,TX,73907,17.93,High
19232,29.80886896,-95.36169277,17424,Houston,TX,59861,15.97,Low
19233,40.75181786,-74.05586759,37964,New York,NY,24678,18.32,Low
19234,29.77788506,-95.39902571,33368,Houston,TX,61119,8.34,Medium
19235,41.92167491,-87.59662006,46679,Chicago,IL,29455,2.39,Medium
19236,34.08153034,-118.2223176,40209,Los Angeles,CA,79337,15.2,Medium
19237,41.82851812,-87.65921497,34520,Chicago,IL,96621,8.72,Low
19238,34.08839526,-118.2897171,20740,Los Angeles,CA,97781,8.25,Low
19239,29.73881736,-95.35450558,24206,Houston,TX,87602,14.22,Low
19240,34.05559016,-118.2369442,39633,Los Angeles,CA,12626,18.39,Low
19241,34.01767293,-118.2514781,24328,Los Angeles,CA,26453,11.34,Medium
19242,29.75768307,-95.33576173,30003,Houston,TX,67656,14.4,Medium
19243,41.91541237,-87.63409494,19832,Chicago,IL,15707,5.1,High
19244,25.75154735,-80.19557006,4161,Miami,FL,37838,6.38,Low
19245,34.05921542,-118.2064166,28053,Los Angeles,CA,90829,2.57,Low
19246,40.75464616,-73.9656754,10539,New York,NY,98272,4.74,Low
19247,29.80965754,-95.39703174,36472,Houston,TX,20575,7.85,Low
19248,40.68378895,-74.04932392,12863,New York,NY,70595,12.56,Low
19249,34.01860477,-118.2463529,48696,Los Angeles,CA,44045,11.49,Medium
19250,25.72316159,-80.14439819,9643,Miami,FL,73418,6.84,Medium
19251,29.76175871,-95.38078058,42802,Houston,TX,13750,19.45,High
19252,29.80132959,-95.40632538,46413,Houston,TX,60771,17.36,High
19253,41.89959099,-87.66649708,22577,Chicago,IL,82052,15.58,High
19254,40.7385319,-74.00032918,8484,New York,NY,98592,17.86,Low
19255,40.75787165,-74.0269176,25331,New York,NY,30769,9.81,Low
19256,34.08086582,-118.2767555,21084,Los Angeles,CA,80302,11.12,High
19257,34.00927693,-118.2551516,43644,Los Angeles,CA,41059,10.17,High
19258,41.89031523,-87.64009541,45459,Chicago,IL,76943,3.98,High
19259,25.76799348,-80.18188946,12233,Miami,FL,27512,19.08,High
19260,25.75857593,-80.23153753,38092,Miami,FL,56860,8.35,High
19261,40.72120675,-74.01574177,13058,New York,NY,65084,4.3,Medium
19262,25.72285319,-80.18773927,122,Miami,FL,70552,3.3,Low
19263,34.03439721,-118.2600654,48708,Los Angeles,CA,62103,4.93,Medium
19264,29.71630771,-95.38401525,34911,Houston,TX,72438,10.82,High
19265,40.71529354,-74.03331334,48471,New York,NY,71743,10,High
19266,41.83732719,-87.66628217,34408,Chicago,IL,19379,2.7,Medium
19267,25.76243608,-80.1563033,30625,Miami,FL,27218,5.02,Low
19268,29.72607339,-95.39026847,28375,Houston,TX,76499,18.99,Low
19269,40.74997318,-73.98018032,8010,New York,NY,50807,4.07,Low
19270,40.73122496,-73.97860768,28101,New York,NY,38314,12.8,High
19271,41.881811,-87.63007822,48555,Chicago,IL,52821,9.61,Low
19272,40.70039404,-73.99789581,21828,New York,NY,82981,19.03,Low
19273,29.7126192,-95.39617982,45683,Houston,TX,48486,3.59,Medium
19274,40.71997058,-73.99559976,36746,New York,NY,53195,4.7,Low
19275,41.88785446,-87.58562137,49161,Chicago,IL,26680,14.5,High
19276,41.86018892,-87.64567566,25218,Chicago,IL,85202,5.16,Medium
19277,25.7338216,-80.19276554,6027,Miami,FL,91906,15.27,High
19278,40.71298882,-73.96863712,22887,New York,NY,60443,9.18,Low
19279,34.03997823,-118.2499215,106,Los Angeles,CA,72692,8.18,Low
19280,41.86903809,-87.64282881,29349,Chicago,IL,58746,1.35,High
19281,40.71050795,-74.00739625,15378,New York,NY,90618,13.57,Medium
19282,34.06854356,-118.1972733,28741,Los Angeles,CA,82805,19.56,Medium
19283,40.75565056,-73.97705459,4594,New York,NY,36520,14.52,Medium
19284,34.09978255,-118.2113246,3771,Los Angeles,CA,36413,2.5,Medium
19285,34.09727927,-118.2611963,26309,Los Angeles,CA,81029,13.51,Medium
19286,40.73908984,-74.02257158,26318,New York,NY,94840,19.47,High
19287,29.7845833,-95.41101838,47576,Houston,TX,33891,14.57,Low
19288,25.78686772,-80.20283743,32935,Miami,FL,42366,10.96,High
19289,25.73294771,-80.14348932,48490,Miami,FL,49482,15.44,Medium
19290,34.01324338,-118.2652608,4588,Los Angeles,CA,29614,15.23,High
19291,41.90679293,-87.64230663,27087,Chicago,IL,10627,9.57,Low
