customer_id,monthly_online_purchases,avg_cart_value,most_purchased_category,ad_clicks_per_month,offer_response_rate,marketing_emails_opened,preferred_contact_channel
18759,16,457,Fast_Food,7,0.295,10,App
18760,5,619,Electronics,65,0.947,17,Email
18761,21,237,Entertainment,45,0.113,10,Phone
18762,27,368,Clothing,49,0.132,1,Phone
18763,30,154,Electronics,54,0.225,5,Email
18764,30,597,Fast_Food,41,0.423,0,Email
18765,26,282,Groceries,4,0.609,19,Phone
18766,32,153,Clothing,20,0.809,11,SMS
18767,36,659,Electronics,36,0.836,12,Phone
18768,37,36,Electronics,50,0.535,0,Email
18769,29,67,Entertainment,2,0.464,8,Phone
18770,24,336,Groceries,11,0.499,6,App
18771,30,365,Clothing,56,0.845,18,Email
18772,10,423,Groceries,56,0.888,20,App
18773,21,296,Clothing,57,0.339,12,Email
18774,19,556,Entertainment,5,0.493,8,App
18775,23,201,Groceries,11,0.922,2,Phone
18776,27,93,Entertainment,11,0.947,10,Email
18777,31,460,Electronics,64,0.684,10,App
18778,33,150,Entertainment,57,0.428,4,Phone
18779,13,136,Entertainment,6,0.46,2,Email
18780,16,226,Groceries,65,0.474,15,App
18781,12,138,Entertainment,9,0.894,12,Email
18782,20,208,Clothing,67,0.196,7,Phone
18783,17,690,Electronics,42,0.085,16,App
18784,8,497,Groceries,34,0.219,3,Email
18785,11,282,Entertainment,55,0.965,2,App
18786,28,132,Groceries,53,0.306,1,Email
18787,2,176,Groceries,60,0.726,0,Phone
18788,35,651,Groceries,22,0.921,12,App
18789,36,391,Clothing,34,0.797,14,SMS
18790,10,641,Fast_Food,8,0.971,11,App
18791,26,369,Groceries,19,0.674,9,Email
18792,22,471,Fast_Food,51,0.787,20,SMS
18793,25,421,Electronics,43,0.901,18,Email
18794,29,594,Entertainment,68,0.798,3,App
18795,27,510,Clothing,52,0.514,12,Email
18796,35,48,Electronics,25,0.617,8,SMS
18797,21,63,Fast_Food,56,0.731,1,SMS
18798,17,28,Groceries,33,0.232,11,App
18799,29,362,Electronics,40,0.426,0,Phone
18800,0,125,Groceries,21,0.467,18,SMS
18801,10,51,Electronics,23,0.178,20,Email
18802,21,49,Groceries,64,0.042,7,SMS
18803,12,121,Entertainment,10,0.19,15,SMS
18804,39,673,Entertainment,59,0.727,8,Phone
18805,17,681,Fast_Food,8,0.752,7,Phone
18806,19,361,Electronics,65,0.734,1,Email
18807,33,248,Groceries,3,0.807,10,Email
18808,24,244,Entertainment,9,0.357,15,Email
18809,10,220,Fast_Food,7,0.347,6,Email
18810,7,123,Groceries,56,0.759,19,Email
18811,33,27,Entertainment,37,0.979,7,Phone
18812,8,491,Clothing,36,0.379,20,SMS
18813,24,119,Entertainment,47,0.713,18,Email
18814,14,289,Fast_Food,1,0.647,6,SMS
18815,35,165,Electronics,7,0.417,19,SMS
18816,14,593,Clothing,1,0.107,13,SMS
18817,13,309,Groceries,37,0.638,1,SMS
18818,38,607,Entertainment,58,0.181,16,Email
18819,11,349,Electronics,28,0.928,16,SMS
18820,28,385,Fast_Food,7,0.519,2,App
18821,1,30,Entertainment,53,0.589,14,Email
18822,25,531,Entertainment,23,0.709,14,SMS
18823,11,322,Entertainment,12,0.372,20,Email
18824,35,69,Fast_Food,69,0.13,8,Phone
18825,28,689,Electronics,24,0.691,17,Phone
18826,18,437,Electronics,56,0.847,14,Email
18827,20,47,Entertainment,50,0.365,7,Phone
18828,20,426,Clothing,4,0.141,2,Phone
18829,13,605,Fast_Food,17,0.128,16,Email
18830,25,226,Groceries,4,0.312,16,Phone
18831,9,456,Entertainment,63,0.645,10,SMS
18832,12,129,Entertainment,46,0.964,5,Email
18833,6,238,Groceries,23,0.821,14,Email
18834,6,528,Groceries,52,0.978,19,SMS
18835,0,358,Electronics,26,0.818,16,SMS
18836,30,201,Electronics,18,0.598,11,App
18837,3,572,Fast_Food,61,0.889,19,SMS
18838,38,660,Clothing,23,0.997,20,Email
18839,9,530,Groceries,49,0.411,0,Email
18840,21,75,Groceries,26,0.253,9,Email
18841,28,311,Clothing,29,0.875,10,App
18842,21,375,Groceries,47,0.236,18,Phone
18843,11,210,Clothing,52,0.536,13,Email
18844,35,442,Fast_Food,1,0.117,3,Email
18845,30,154,Entertainment,3,0.147,10,Phone
18846,20,46,Entertainment,56,0.348,0,Phone
18847,23,671,Groceries,37,0.051,14,App
18848,7,517,Entertainment,58,0.072,20,Email
18849,22,75,Clothing,35,0.267,7,Phone
18850,2,136,Fast_Food,27,0.815,14,SMS
18851,38,357,Entertainment,51,0.233,11,Email
18852,27,427,Fast_Food,37,0.08,15,Email
18853,16,93,Fast_Food,67,0.549,12,Email
18854,24,193,Electronics,23,0.648,5,App
18855,25,681,Entertainment,46,0.704,2,App
18856,7,572,Entertainment,38,0.675,15,Phone
18857,18,434,Fast_Food,48,0.4,19,App
18858,20,51,Groceries,13,0.818,14,Phone
18859,39,320,Fast_Food,4,0.316,13,App
18860,6,246,Clothing,68,0.473,9,SMS
18861,32,513,Electronics,55,0.654,8,App
18862,24,406,Electronics,67,0.805,6,SMS
18863,0,65,Entertainment,7,0.94,5,App
18864,5,163,Groceries,11,0.985,4,App
18865,20,625,Electronics,39,0.73,6,SMS
18866,38,460,Groceries,10,0.214,3,Email
18867,0,143,Clothing,9,0.222,9,SMS
18868,6,658,Fast_Food,34,0.624,1,Email
18869,20,336,Entertainment,16,0.454,4,SMS
18870,23,319,Clothing,36,0.005,20,App
18871,21,96,Electronics,35,0.184,18,SMS
18872,20,480,Fast_Food,58,0.151,3,Phone
18873,33,293,Clothing,45,0.593,13,App
18874,20,366,Clothing,24,0.641,7,SMS
18875,27,244,Groceries,39,0.257,9,Email
18876,6,36,Entertainment,68,0.788,2,Phone
18877,16,205,Clothing,29,0.485,19,App
18878,28,35,Entertainment,49,0.624,7,Phone
18879,7,320,Fast_Food,38,0.41,16,App
18880,38,564,Groceries,16,0.778,18,SMS
18881,11,506,Groceries,60,0.634,13,App
18882,15,453,Fast_Food,46,0.417,8,Phone
18883,35,683,Groceries,66,0.066,19,App
18884,35,654,Clothing,19,0.761,20,Phone
18885,9,482,Clothing,44,0.987,19,SMS
18886,13,517,Electronics,34,0.728,14,SMS
18887,10,622,Groceries,35,0.137,12,SMS
18888,7,99,Fast_Food,67,0.343,0,Email
18889,19,8,Clothing,9,0.583,11,Phone
18890,13,563,Groceries,29,0.88,17,Phone
18891,37,133,Electronics,51,0.722,13,SMS
18892,10,77,Groceries,47,0.443,15,SMS
18893,37,224,Entertainment,11,0.091,19,SMS
18894,19,662,Fast_Food,62,0.359,10,SMS
18895,20,255,Entertainment,51,0.35,18,Phone
18896,21,516,Fast_Food,67,0.561,17,SMS
18897,2,473,Electronics,67,0.842,3,App
18898,26,270,Fast_Food,54,0.128,1,SMS
18899,15,256,Clothing,25,0.012,6,SMS
18900,38,119,Clothing,62,0.228,8,App
18901,28,605,Fast_Food,27,0.539,15,App
18902,33,504,Clothing,36,0.931,20,Phone
18903,28,461,Entertainment,19,0.805,18,Phone
18904,36,269,Fast_Food,29,0.157,14,SMS
18905,26,98,Fast_Food,51,0.077,2,Email
18906,3,548,Electronics,17,0.554,1,SMS
18907,31,220,Fast_Food,53,0.909,4,SMS
18908,20,298,Electronics,0,0.439,17,Email
18909,4,679,Fast_Food,43,0.978,6,Email
18910,27,145,Groceries,31,0.629,1,SMS
18911,20,629,Clothing,15,0.49,13,App
18912,12,632,Fast_Food,35,0.39,5,App
18913,29,367,Fast_Food,10,0.833,6,Email
18914,19,335,Clothing,17,0.063,14,SMS
18915,3,41,Fast_Food,3,0.653,5,App
18916,29,417,Groceries,3,0.037,16,SMS
18917,7,450,Fast_Food,55,0.578,1,Phone
18918,34,473,Fast_Food,49,0.701,20,Email
18919,22,46,Electronics,69,0.855,12,Phone
18920,17,255,Electronics,53,0.137,5,Email
18921,26,263,Electronics,25,0.56,6,SMS
18922,3,275,Entertainment,45,0.832,20,App
18923,32,674,Groceries,18,0.476,15,Email
18924,4,339,Entertainment,16,0.692,15,SMS
18925,28,467,Entertainment,11,0.302,5,SMS
18926,20,463,Entertainment,38,0.478,5,SMS
18927,1,605,Clothing,67,0.264,7,App
18928,2,327,Groceries,14,0.775,2,Email
18929,31,458,Groceries,6,0.8,17,SMS
18930,21,37,Fast_Food,21,0.337,11,Email
18931,3,25,Clothing,45,0.919,13,SMS
18932,6,13,Clothing,61,0.871,18,Phone
18933,26,335,Electronics,31,0.3,19,SMS
18934,9,266,Groceries,7,0.668,9,App
18935,26,573,Groceries,52,0.676,2,Email
18936,29,127,Groceries,41,0.532,11,App
18937,32,625,Clothing,53,0.075,15,Email
18938,29,263,Clothing,9,0.134,1,Phone
18939,26,433,Entertainment,54,0.697,16,SMS
18940,5,384,Electronics,27,0.979,0,SMS
18941,32,230,Electronics,32,0.03,5,App
18942,29,185,Fast_Food,14,0.271,8,SMS
18943,3,266,Clothing,10,0.936,8,Phone
18944,34,590,Clothing,38,0.47,0,SMS
18945,10,277,Fast_Food,2,0.088,10,SMS
18946,13,689,Entertainment,37,0.441,0,Email
18947,10,635,Clothing,55,0.51,6,App
18948,22,99,Clothing,26,0.654,10,SMS
18949,35,538,Entertainment,66,0.237,0,App
18950,37,384,Electronics,26,0.025,0,Email
18951,22,488,Fast_Food,45,0.123,4,Phone
18952,27,141,Electronics,58,0.9,12,App
18953,31,457,Fast_Food,57,0.87,10,Email
18954,8,549,Groceries,23,0.773,7,SMS
18955,26,545,Electronics,63,0.669,17,Email
18956,1,216,Fast_Food,66,0.483,7,App
18957,0,54,Entertainment,57,0.179,13,App
18958,31,95,Fast_Food,5,0.783,20,Email
18959,26,184,Groceries,28,0.783,9,Phone
18960,11,536,Clothing,48,0.343,12,Email
18961,7,470,Fast_Food,40,0.026,3,Phone
18962,18,130,Clothing,14,0.093,1,App
18963,16,82,Entertainment,49,0.155,13,App
18964,27,126,Fast_Food,27,0.626,15,SMS
18965,3,404,Entertainment,63,0.287,3,SMS
18966,10,219,Fast_Food,30,0.065,19,SMS
18967,20,31,Groceries,5,0.486,8,App
18968,5,374,Fast_Food,16,0.487,2,App
18969,30,62,Clothing,47,0.276,10,Phone
18970,23,382,Entertainment,32,0.837,2,Phone
18971,20,353,Fast_Food,59,0.551,12,Phone
18972,12,21,Entertainment,10,0.171,3,Phone
18973,36,375,Electronics,22,0.503,13,Email
18974,19,19,Entertainment,43,0.789,9,App
18975,2,358,Groceries,5,0.969,10,Phone
18976,30,330,Entertainment,15,0.01,5,SMS
18977,30,92,Clothing,18,0.577,17,SMS
18978,20,527,Fast_Food,16,0.275,17,SMS
18979,3,281,Groceries,14,0.37,16,App
18980,10,451,Clothing,44,0.467,3,SMS
18981,21,415,Fast_Food,46,0.287,15,Phone
18982,20,436,Electronics,50,0.083,19,Email
18983,16,605,Clothing,50,0.684,6,Phone
18984,6,517,Entertainment,65,0.57,8,App
18985,30,634,Electronics,58,0.112,15,App
18986,30,24,Fast_Food,28,0.637,4,App
18987,13,208,Fast_Food,27,0.852,19,Email
18988,11,418,Fast_Food,30,0.821,13,App
18989,18,633,Groceries,62,0.008,18,Phone
18990,9,527,Groceries,62,0.035,5,SMS
18991,24,435,Entertainment,46,0.805,9,Email
18992,39,29,Electronics,9,0.549,3,Phone
18993,2,415,Fast_Food,9,0.747,4,App
18994,27,521,Electronics,65,0.345,2,SMS
18995,20,553,Entertainment,44,0.859,17,Email
18996,37,234,Clothing,12,0.469,16,SMS
18997,12,360,Electronics,20,0.14,10,Email
18998,9,349,Electronics,39,0.227,2,Phone
18999,2,433,Groceries,63,0.389,12,Email
19000,39,429,Groceries,30,0.914,2,SMS
19001,36,561,Fast_Food,20,0.104,11,App
19002,30,506,Fast_Food,2,0.308,10,SMS
19003,22,111,Groceries,62,0.459,6,SMS
19004,32,488,Groceries,7,0.261,12,SMS
19005,19,50,Groceries,44,0.702,18,SMS
19006,24,408,Groceries,25,0.036,18,App
19007,15,674,Fast_Food,26,0.771,7,Phone
19008,22,25,Clothing,17,0.522,9,SMS
19009,35,529,Entertainment,24,0.114,5,Email
19010,7,661,Electronics,50,0.353,14,Email
19011,11,298,Groceries,61,0.532,18,App
19012,35,685,Electronics,69,0.563,2,SMS
19013,12,197,Groceries,52,0.573,10,SMS
19014,33,379,Clothing,59,0.025,4,App
19015,34,96,Groceries,68,0.552,7,Email
19016,5,175,Clothing,44,0.205,1,Phone
19017,6,94,Clothing,33,0.826,12,SMS
19018,34,542,Clothing,28,0.21,7,Email
19019,17,311,Groceries,18,0.495,1,App
19020,38,228,Clothing,48,0.927,13,Phone
19021,30,494,Fast_Food,67,0.231,7,Phone
19022,37,102,Clothing,3,0.352,7,Email
19023,18,149,Clothing,35,0.684,6,Phone
19024,22,523,Electronics,32,0.848,7,SMS
19025,29,330,Clothing,11,0.199,13,SMS
19026,36,494,Clothing,62,0.615,2,Phone
19027,39,300,Entertainment,50,0.602,18,App
19028,36,301,Electronics,5,0.216,13,SMS
19029,29,321,Fast_Food,31,0.913,8,SMS
19030,10,313,Fast_Food,67,0.945,19,SMS
19031,12,106,Fast_Food,4,0.569,19,Phone
19032,10,127,Fast_Food,31,0.124,14,Email
19033,35,543,Electronics,56,0.254,15,App
19034,5,607,Entertainment,27,0.963,12,SMS
19035,4,135,Groceries,12,0.571,0,SMS
19036,32,639,Fast_Food,48,0.528,3,App
19037,27,415,Entertainment,58,0.184,20,Phone
19038,18,43,Fast_Food,34,0.602,1,Email
19039,32,384,Groceries,62,0.438,9,Email
19040,1,522,Fast_Food,63,0.511,4,Email
19041,32,519,Entertainment,28,0.887,8,SMS
19042,1,395,Electronics,58,0.844,18,Email
19043,1,490,Groceries,62,0.701,10,App
19044,7,204,Clothing,58,0.394,3,App
19045,38,686,Clothing,11,0.537,3,SMS
19046,31,213,Clothing,37,0.446,9,Email
19047,8,180,Fast_Food,34,0.099,7,App
19048,25,39,Clothing,25,0.84,7,App
19049,2,657,Fast_Food,36,0.856,17,Email
19050,30,112,Entertainment,44,0.209,5,Phone
19051,17,344,Clothing,18,0.294,17,Email
19052,23,600,Groceries,42,0.22,3,Email
19053,10,573,Fast_Food,27,0.101,5,App
19054,33,274,Electronics,34,0.726,17,SMS
19055,39,430,Clothing,50,0.044,0,App
19056,15,363,Groceries,31,0.536,17,Email
19057,15,216,Clothing,67,0.869,3,Email
19058,5,265,Electronics,32,0.963,11,SMS
19059,9,539,Groceries,58,0.313,10,Phone
19060,32,432,Entertainment,68,0.17,7,App
19061,3,205,Groceries,25,0.804,7,Email
19062,29,314,Fast_Food,41,0.99,17,Phone
19063,23,358,Fast_Food,14,0.903,11,Email
19064,27,663,Clothing,55,0.934,19,Phone
19065,15,384,Groceries,8,0.372,5,Email
19066,16,443,Groceries,17,0.834,14,App
19067,27,399,Groceries,31,0.098,1,Email
19068,36,583,Groceries,18,0.405,12,Phone
19069,15,376,Clothing,63,0.94,2,Email
19070,10,335,Groceries,30,0.437,2,SMS
19071,11,384,Clothing,8,0.203,3,Email
19072,35,13,Clothing,32,0.247,18,App
19073,11,338,Clothing,69,0.303,2,Phone
19074,33,176,Electronics,35,0.568,13,SMS
19075,1,661,Fast_Food,26,0.958,1,SMS
19076,17,277,Fast_Food,69,0.827,8,SMS
19077,2,577,Groceries,28,0.475,1,App
19078,0,487,Groceries,60,0.88,16,App
19079,33,390,Electronics,47,0.845,7,Phone
19080,30,605,Fast_Food,53,0.743,9,Email
19081,38,421,Groceries,43,0.577,6,App
19082,36,621,Entertainment,44,0.394,14,Phone
19083,27,342,Groceries,38,0.167,13,App
19084,22,472,Clothing,42,0.584,11,Phone
19085,18,124,Clothing,38,0.725,17,SMS
19086,26,563,Clothing,40,0.624,3,SMS
19087,35,334,Entertainment,2,0.087,18,App
19088,18,110,Fast_Food,30,0.822,13,App
19089,27,116,Entertainment,20,0.701,3,Phone
19090,25,437,Fast_Food,68,0.649,10,App
19091,4,117,Clothing,45,0.262,7,SMS
19092,24,591,Clothing,66,0.054,13,Email
19093,14,526,Clothing,69,0.854,9,Email
19094,22,557,Electronics,55,0.262,12,Phone
19095,25,251,Entertainment,11,0.238,7,App
19096,23,236,Groceries,49,0.339,15,Email
19097,33,221,Fast_Food,4,0.353,6,Email
19098,10,116,Clothing,2,0.871,12,Email
19099,38,599,Fast_Food,28,0.203,9,SMS
19100,5,14,Fast_Food,15,0.482,12,Phone
19101,15,315,Groceries,42,0.668,17,Phone
19102,17,362,Electronics,57,0.929,0,Email
19103,23,619,Entertainment,56,0.571,2,Phone
19104,14,604,Entertainment,13,0.675,4,Phone
19105,10,667,Clothing,60,0.428,15,Email
19106,18,487,Fast_Food,64,0.138,1,Email
19107,16,461,Fast_Food,34,0.688,19,SMS
19108,2,127,Clothing,20,0.005,3,SMS
19109,31,348,Fast_Food,60,0.057,7,Phone
19110,11,697,Fast_Food,39,0.999,15,App
19111,26,650,Clothing,6,0.402,1,App
19112,38,498,Clothing,25,0.241,7,App
19113,20,30,Fast_Food,67,0.759,7,Phone
19114,9,305,Electronics,15,0.351,9,Email
19115,4,217,Clothing,60,0.178,15,Email
19116,38,395,Groceries,32,0.41,10,Phone
19117,15,633,Entertainment,27,0.421,13,App
19118,5,682,Fast_Food,38,0.306,18,App
19119,15,529,Entertainment,0,0.835,5,SMS
19120,3,268,Electronics,52,0.936,0,Phone
19121,8,330,Electronics,65,0.408,6,Phone
19122,19,331,Fast_Food,33,0.569,8,SMS
19123,33,651,Clothing,26,0.902,7,SMS
19124,16,588,Entertainment,39,0.096,11,Phone
19125,27,21,Clothing,15,0.966,18,App
19126,1,104,Fast_Food,61,0.249,11,Email
19127,14,495,Groceries,35,0.143,18,Phone
19128,2,137,Entertainment,36,0.749,16,Phone
19129,33,221,Electronics,52,0.308,2,Email
19130,8,221,Clothing,27,0.751,14,Phone
19131,6,562,Fast_Food,69,0.14,3,SMS
19132,23,231,Electronics,64,0.198,4,SMS
19133,3,418,Electronics,0,0.905,14,SMS
19134,26,582,Clothing,67,0.292,12,Phone
19135,21,243,Electronics,9,0.329,14,Phone
19136,21,24,Groceries,1,0.805,1,Phone
19137,17,27,Clothing,15,0.932,10,Phone
19138,26,354,Clothing,4,0.371,14,App
19139,23,370,Groceries,4,0.401,6,Email
19140,0,464,Fast_Food,49,0.485,0,Phone
19141,36,314,Fast_Food,60,0.282,2,Phone
19142,7,340,Clothing,7,0.435,1,App
19143,39,117,Entertainment,10,0.461,4,SMS
19144,2,557,Fast_Food,27,0.3,19,App
19145,37,531,Groceries,69,0.356,20,App
19146,28,46,Electronics,34,0.393,10,App
19147,13,480,Clothing,62,0.153,14,SMS
19148,33,622,Clothing,16,0.142,12,Email
19149,1,497,Electronics,5,0.374,18,Phone
19150,11,484,Electronics,42,0.435,13,Email
19151,36,455,Clothing,64,0.794,10,SMS
19152,37,563,Electronics,19,0.62,8,Phone
19153,38,285,Groceries,24,0.97,1,Phone
19154,34,364,Electronics,62,0.108,2,Email
19155,35,52,Entertainment,22,0.349,1,Email
19156,25,312,Entertainment,54,0.183,19,App
19157,16,520,Groceries,0,0.611,18,Phone
19158,25,405,Electronics,59,0.304,3,App
19159,31,231,Entertainment,44,0.149,18,SMS
19160,12,668,Clothing,23,0.921,3,Phone
19161,22,605,Fast_Food,41,0.768,13,App
19162,21,234,Groceries,0,0.009,5,Email
19163,9,13,Clothing,54,0.13,17,App
19164,28,602,Clothing,27,0.864,9,App
19165,20,163,Clothing,38,0.713,8,App
19166,16,647,Fast_Food,24,0.525,13,Email
19167,13,453,Groceries,68,0.629,16,App
19168,24,696,Groceries,54,0.319,18,Email
19169,28,335,Electronics,50,0.493,20,Email
19170,4,148,Fast_Food,15,0.042,5,SMS
19171,10,84,Entertainment,58,0.227,1,Email
19172,35,632,Electronics,20,0.923,3,Email
19173,31,577,Entertainment,19,0.053,8,Email
19174,15,238,Groceries,68,0.71,12,Phone
19175,23,384,Fast_Food,28,0.86,5,Phone
19176,0,584,Clothing,29,0.731,1,Phone
19177,23,277,Groceries,54,0.066,2,SMS
19178,7,111,Electronics,68,0.964,2,SMS
19179,0,273,Clothing,62,0.591,16,App
19180,27,447,Groceries,55,0.595,18,Email
19181,35,368,Fast_Food,42,0.412,5,Email
19182,31,635,Clothing,15,0.021,3,Phone
19183,31,324,Clothing,39,0.504,19,Email
19184,15,353,Electronics,61,0.336,13,Phone
19185,33,665,Entertainment,17,0.783,19,Email
19186,17,330,Fast_Food,44,0.663,19,App
19187,2,418,Fast_Food,41,0.177,14,Phone
19188,1,266,Entertainment,35,0.066,0,SMS
19189,10,198,Electronics,52,0.263,0,Phone
19190,15,51,Clothing,42,0.934,13,App
19191,23,337,Entertainment,21,0.818,6,Phone
19192,13,285,Entertainment,62,0.373,8,Phone
19193,11,609,Electronics,6,0.296,10,Email
19194,6,508,Entertainment,67,0.662,0,Phone
19195,9,374,Fast_Food,9,0.927,8,SMS
19196,21,631,Entertainment,9,0.512,4,SMS
19197,28,572,Entertainment,53,0.704,18,SMS
19198,31,162,Clothing,44,0.842,11,SMS
19199,15,253,Fast_Food,42,0.126,17,Phone
19200,19,240,Groceries,51,0.215,18,SMS
19201,29,224,Electronics,57,0.552,19,Phone
19202,33,393,Clothing,0,0.461,15,App
19203,7,324,Clothing,16,0.575,13,SMS
19204,24,498,Groceries,3,0.597,12,Email
19205,28,314,Clothing,36,0.344,10,SMS
19206,10,514,Entertainment,25,0.249,6,Phone
19207,26,95,Entertainment,30,0.23,13,Email
19208,8,47,Groceries,19,0.736,2,SMS
19209,5,132,Groceries,45,0.081,3,Phone
19210,19,53,Groceries,25,0.323,3,Email
19211,2,527,Electronics,47,0.816,4,SMS
19212,34,609,Groceries,4,0.126,4,SMS
19213,26,576,Entertainment,56,0.417,8,Email
19214,2,74,Entertainment,58,0.197,4,App
19215,13,262,Entertainment,5,0.251,13,App
19216,23,233,Fast_Food,12,0.783,10,SMS
19217,16,527,Entertainment,54,0.625,5,SMS
19218,3,636,Clothing,44,0.489,9,Email
19219,29,117,Electronics,7,0.086,7,Email
19220,20,313,Groceries,47,0.764,0,SMS
19221,8,214,Groceries,63,0.403,11,Email
19222,32,421,Groceries,54,0.605,18,App
19223,13,199,Clothing,12,0.676,16,Email
19224,38,444,Groceries,38,0.575,19,Phone
19225,34,623,Clothing,44,0.116,20,App
19226,6,505,Fast_Food,39,0.398,12,Email
19227,24,300,Fast_Food,51,0.316,18,Phone
19228,24,136,Electronics,62,0.515,13,Email
19229,35,437,Entertainment,36,0.875,15,Email
19230,39,460,Groceries,9,0.359,8,SMS
19231,14,381,Groceries,52,0.014,0,Phone
19232,0,479,Groceries,68,0.253,9,SMS
19233,3,166,Entertainment,44,0.301,16,Phone
19234,30,663,Clothing,24,0.998,5,Email
19235,37,79,Clothing,18,0.09,15,SMS
19236,1,623,Entertainment,50,0.279,10,SMS
19237,24,540,Fast_Food,64,0.148,3,App
19238,33,494,Groceries,50,0.311,16,SMS
19239,36,301,Entertainment,22,0.813,15,Phone
19240,7,314,Fast_Food,37,0.717,14,SMS
19241,1,95,Clothing,15,0.732,0,App
19242,32,187,Entertainment,13,0.983,20,Phone
19243,1,418,Clothing,40,0.18,11,App
19244,8,593,Fast_Food,35,0.601,12,Email
19245,30,122,Entertainment,54,0.153,14,Email
19246,32,344,Electronics,0,0.594,2,SMS
19247,34,107,Fast_Food,10,0.904,15,SMS
19248,2,541,Electronics,63,0.194,15,SMS
19249,33,251,Fast_Food,53,0.939,2,Phone
19250,10,488,Groceries,50,0.346,19,Phone
19251,9,100,Electronics,16,0.152,10,SMS
19252,38,223,Groceries,27,0.877,8,SMS
19253,33,262,Electronics,15,0.878,0,App
19254,14,484,Clothing,15,0.456,16,App
19255,0,438,Entertainment,34,0.872,15,Email
19256,28,521,Fast_Food,66,0.287,10,Phone
19257,16,352,Fast_Food,60,0.606,4,Email
19258,30,662,Electronics,17,0.643,20,App
19259,0,369,Electronics,5,0.845,10,App
19260,11,624,Groceries,53,0.582,8,App
19261,23,27,Groceries,11,0.213,18,App
19262,31,586,Entertainment,29,0.567,0,App
19263,13,387,Fast_Food,4,0.277,0,SMS
19264,29,289,Clothing,2,0.822,2,App
19265,26,631,Entertainment,27,0.331,6,Phone
19266,28,687,Electronics,25,0.752,3,SMS
19267,14,553,Electronics,26,0.68,5,App
19268,19,101,Electronics,22,0.448,2,App
19269,33,380,Groceries,53,0.475,3,App
19270,8,203,Electronics,7,0.107,17,Email
19271,19,335,Electronics,66,0.766,4,Phone
19272,1,623,Fast_Food,22,0.71,16,SMS
19273,31,532,Clothing,68,0.932,2,SMS
19274,2,299,Electronics,13,0.883,12,App
19275,31,398,Fast_Food,50,0.407,5,Email
19276,29,659,Clothing,33,0.534,0,SMS
19277,33,244,Entertainment,11,0.151,19,App
19278,16,19,Clothing,32,0.197,18,App
19279,24,330,Entertainment,33,0.287,0,SMS
