customer_id,monthly_spending,credit_score,payment_method,avg_payment_delay,payment_behavior_index,credit_limit
18947,781,430,Credit Card,4,0.72,15630
18948,980,579,E-Wallet,10,0.9,1794
18949,696,738,Bank Transfer,3,0.08,18342
18950,62,673,E-Wallet,14,0.11,13396
18951,384,321,Debit Card,1,0.29,15691
18952,298,769,Credit Card,0,0.56,2506
18953,196,787,Debit Card,8,0.5,4363
18954,697,741,Credit Card,1,0.72,12811
18955,729,585,Debit Card,11,0.24,11608
18956,967,311,E-Wallet,5,0.85,12279
18957,148,492,Debit Card,4,0.51,7387
18958,972,353,Credit Card,13,0.26,10472
18959,600,484,Bank Transfer,8,0.7,8761
18960,452,669,Credit Card,12,0.74,19228
18961,576,553,E-Wallet,12,0.63,9185
18962,438,418,Bank Transfer,7,0.77,7617
18963,637,374,Credit Card,6,0.35,5237
18964,585,722,Credit Card,14,0.41,9447
18965,667,485,Bank Transfer,7,0.13,7716
18966,707,536,Credit Card,6,0.23,2249
18967,847,657,Credit Card,3,0.23,9443
18968,270,429,Bank Transfer,7,0.18,13550
18969,343,360,Credit Card,14,0.18,7750
18970,94,480,E-Wallet,7,0.32,7751
18971,116,391,E-Wallet,0,0.33,1024
18972,706,842,E-Wallet,5,0.38,1543
18973,929,300,Debit Card,13,0.55,13023
18974,174,517,Bank Transfer,11,0.13,9523
18975,280,808,Debit Card,4,0.15,3203
18976,714,550,Bank Transfer,10,0.58,10459
18977,18,497,Credit Card,1,0.91,17364
18978,352,495,Credit Card,3,0.39,19147
18979,911,849,Debit Card,11,0.8,11450
18980,78,438,E-Wallet,9,0.05,6080
18981,815,817,E-Wallet,5,0.12,8324
18982,634,541,Debit Card,11,0.48,1077
18983,539,320,Debit Card,5,0.33,9617
18984,666,505,Credit Card,8,0.1,1985
18985,133,823,Debit Card,14,0.76,16502
18986,698,523,Credit Card,7,0.53,15011
18987,580,786,E-Wallet,11,0.95,14224
18988,106,509,Bank Transfer,5,0.64,18558
18989,360,759,Bank Transfer,4,0.88,18285
18990,774,546,Debit Card,3,0.81,6320
18991,851,571,E-Wallet,5,0.82,8451
18992,158,536,E-Wallet,8,0.9,3468
18993,671,564,Debit Card,9,0.46,11628
18994,651,309,Debit Card,4,0.26,16322
18995,263,786,Debit Card,6,0.14,15214
18996,895,428,E-Wallet,7,0.49,5863
18997,670,660,Credit Card,2,0.67,4221
18998,90,821,E-Wallet,10,0.36,8968
18999,881,382,E-Wallet,14,0.79,11908
19000,232,496,Debit Card,8,0.74,8545
19001,335,454,Debit Card,1,0.02,9465
19002,701,710,Bank Transfer,2,0.52,5251
19003,654,833,Bank Transfer,7,0.26,1862
19004,517,732,Credit Card,8,0.62,5978
19005,856,469,E-Wallet,0,0.63,1356
19006,721,600,Credit Card,11,0.42,13369
19007,487,689,Bank Transfer,2,0.37,11865
19008,876,815,Bank Transfer,1,0.19,17175
19009,261,479,Credit Card,0,0.94,11349
19010,566,590,Debit Card,11,0.53,10230
19011,807,828,Debit Card,0,0.5,2613
19012,583,421,Debit Card,2,0.04,5455
19013,239,508,Bank Transfer,5,0.39,9738
19014,866,792,E-Wallet,0,0.4,19553
19015,488,678,E-Wallet,2,0.14,5541
19016,499,801,Debit Card,5,0.96,3983
19017,850,568,Credit Card,8,0.67,15380
19018,709,646,Credit Card,6,0.76,12561
19019,832,651,Debit Card,10,0.65,9391
19020,507,346,Credit Card,6,0.08,7540
19021,974,827,Bank Transfer,14,0.62,12683
19022,722,354,Debit Card,0,0.8,15336
19023,894,565,E-Wallet,4,0.9,11834
19024,699,649,Bank Transfer,6,0.58,14438
19025,255,322,E-Wallet,12,0.61,15607
19026,294,792,Bank Transfer,9,0.87,9025
19027,599,322,Debit Card,2,0.44,8949
19028,368,376,E-Wallet,10,0.8,5691
19029,448,328,Bank Transfer,7,0.06,3449
19030,85,442,Debit Card,10,0.39,16802
19031,555,570,E-Wallet,12,0.62,3004
19032,197,638,Debit Card,2,0.76,12822
19033,251,584,E-Wallet,5,0.22,18314
19034,409,489,Credit Card,2,0.05,14462
19035,681,682,Bank Transfer,7,0.4,2994
19036,774,522,E-Wallet,12,0.76,12970
19037,44,731,Bank Transfer,7,0.91,4383
19038,300,507,Debit Card,11,0.2,17657
19039,571,525,Credit Card,13,0.34,9755
19040,590,781,Credit Card,12,0.3,4354
19041,707,799,E-Wallet,8,0.83,4015
19042,469,606,E-Wallet,12,0.77,17983
19043,399,823,E-Wallet,7,0.2,9728
19044,896,642,Credit Card,3,0.02,4602
19045,52,582,E-Wallet,13,0.53,6168
19046,107,754,Credit Card,4,0.08,15086
19047,380,717,Debit Card,0,0.25,16304
19048,455,660,Credit Card,4,0.09,18969
19049,352,588,Credit Card,12,0.72,4500
19050,786,600,Bank Transfer,4,0.43,18909
19051,757,713,E-Wallet,5,0.63,9707
19052,746,703,Debit Card,14,0.07,10225
19053,240,591,E-Wallet,12,0.8,3109
19054,112,478,Bank Transfer,10,0.82,14319
19055,364,689,Debit Card,3,0.29,1215
19056,418,713,Bank Transfer,3,0.26,3652
19057,278,711,Bank Transfer,0,0.48,4400
19058,359,362,E-Wallet,4,0.81,13286
19059,889,714,Credit Card,11,0.65,18214
19060,651,456,Bank Transfer,2,0.22,17212
19061,163,354,E-Wallet,7,0.92,7720
19062,709,363,Credit Card,12,0.68,5821
19063,276,838,Credit Card,13,0.13,6019
19064,958,813,Bank Transfer,1,0.61,11279
19065,501,703,Bank Transfer,12,0.66,17539
19066,96,447,E-Wallet,4,0.15,9707
19067,677,433,Debit Card,12,0.98,3585
19068,195,455,Credit Card,12,0.99,8693
19069,558,652,Bank Transfer,12,0.25,10747
19070,75,420,Debit Card,3,0.53,17465
19071,364,834,Credit Card,8,0.65,18865
19072,497,719,Debit Card,3,0.46,10222
19073,80,612,E-Wallet,9,0.19,5521
19074,721,827,Bank Transfer,5,0.52,17873
19075,323,488,Bank Transfer,0,0.07,17848
19076,407,509,Bank Transfer,6,0.51,2262
19077,202,407,Credit Card,2,0.2,3625
19078,356,526,Credit Card,5,0.52,18607
19079,18,733,Debit Card,5,0.05,6232
19080,229,346,Credit Card,10,0.62,5742
19081,658,411,E-Wallet,8,0.71,19009
19082,623,814,Bank Transfer,3,0.46,14344
19083,100,308,E-Wallet,4,0.23,17939
19084,739,547,E-Wallet,6,0.92,17903
19085,438,732,Bank Transfer,12,0.66,16145
19086,765,426,Bank Transfer,0,0,15330
19087,98,576,E-Wallet,2,0.62,19245
19088,636,796,Credit Card,8,0.26,1407
19089,500,482,Bank Transfer,10,0.09,1026
19090,59,686,E-Wallet,1,0.6,4496
19091,10,539,Debit Card,12,0.91,14615
19092,342,660,Debit Card,14,0.63,19291
19093,344,817,Bank Transfer,6,0.88,4566
19094,951,340,E-Wallet,13,0.22,14465
19095,430,637,Bank Transfer,2,0.28,13287
19096,92,599,Credit Card,0,0.04,12071
19097,213,371,Credit Card,10,0.47,8903
19098,207,667,Credit Card,4,0.33,10505
19099,204,303,Bank Transfer,2,0.1,5059
19100,573,552,Debit Card,12,0.67,13270
19101,350,374,Bank Transfer,11,0.21,14149
19102,728,818,Debit Card,7,0.09,16718
19103,955,786,Bank Transfer,3,0.83,1512
19104,357,323,E-Wallet,14,0.2,8242
19105,922,367,E-Wallet,4,0.62,9245
19106,931,777,Credit Card,2,0.36,13544
19107,262,665,Credit Card,4,0.75,2558
19108,786,525,Bank Transfer,5,0.2,5200
19109,220,770,Bank Transfer,3,0.8,8447
19110,512,504,Credit Card,3,0.95,8203
19111,213,613,Credit Card,1,0.62,19234
19112,611,348,Bank Transfer,2,0.84,19204
19113,124,750,Bank Transfer,1,0.59,7587
19114,514,681,E-Wallet,14,0.24,9867
19115,326,381,E-Wallet,8,0.39,12751
19116,613,668,Credit Card,6,0.49,3506
19117,480,831,Credit Card,2,0.27,6348
19118,726,537,Credit Card,3,0.57,15168
19119,274,706,Credit Card,11,0.19,19063
19120,229,669,E-Wallet,6,0.76,16022
19121,835,352,Debit Card,0,0.31,19578
19122,252,357,Bank Transfer,0,0.58,12439
19123,765,710,Bank Transfer,9,0.29,16753
19124,345,836,Bank Transfer,5,0.92,13272
19125,548,621,Debit Card,0,0.52,9111
19126,116,832,E-Wallet,8,0.13,11735
19127,923,302,E-Wallet,9,0.74,13568
19128,468,751,Bank Transfer,10,0.06,6576
19129,989,836,Bank Transfer,5,0.77,9687
19130,921,843,E-Wallet,5,0.91,11364
19131,995,568,E-Wallet,3,0.86,11742
19132,583,379,Debit Card,2,0.23,5042
19133,411,499,Bank Transfer,14,0.41,13847
19134,550,839,Bank Transfer,9,0.62,7336
19135,772,328,Credit Card,7,0.99,13776
19136,577,772,Debit Card,7,0.36,2434
19137,719,616,Credit Card,8,0.59,13071
19138,454,806,E-Wallet,13,0.39,18310
19139,384,697,Credit Card,8,0.92,5459
19140,327,802,Bank Transfer,4,0.43,7919
19141,661,502,Bank Transfer,2,0.73,14986
19142,14,785,Bank Transfer,10,0.23,11704
19143,376,326,Debit Card,7,0.36,9585
19144,783,576,E-Wallet,0,0.16,19150
19145,415,311,Debit Card,1,0.15,1770
19146,50,382,Debit Card,7,0.29,4170
19147,372,813,Bank Transfer,14,0.72,19685
19148,834,759,Bank Transfer,12,0.88,15663
19149,945,307,E-Wallet,9,0.32,6320
19150,33,740,Debit Card,9,1,18293
19151,610,372,Credit Card,4,0.86,5411
19152,880,554,Debit Card,2,0.27,8584
19153,837,459,Debit Card,8,0.78,19731
19154,134,721,Bank Transfer,0,0.33,1947
19155,471,689,Debit Card,8,0.25,2354
19156,176,714,Credit Card,2,0.89,11698
19157,186,490,Credit Card,4,0.61,15240
19158,494,647,Bank Transfer,6,0.21,2056
19159,256,538,Bank Transfer,10,0.83,9342
19160,688,433,E-Wallet,4,0.23,11149
19161,459,801,Debit Card,4,0.11,7242
19162,589,699,Credit Card,6,0.12,14204
19163,420,369,Debit Card,13,0.78,13720
19164,88,353,Credit Card,11,0.17,11109
19165,37,790,Debit Card,6,0.81,14848
19166,837,703,E-Wallet,12,0.28,2054
19167,514,731,Debit Card,2,0.72,15846
19168,912,562,Debit Card,3,0.87,11278
19169,983,592,E-Wallet,9,0.78,15179
19170,816,713,Credit Card,12,0.53,12474
19171,179,411,Debit Card,8,0.75,19903
19172,668,683,E-Wallet,8,0.39,6603
19173,357,458,Credit Card,5,0.15,10889
19174,344,348,Credit Card,5,0.92,18922
19175,140,490,Bank Transfer,12,0.91,3971
19176,80,483,Credit Card,11,0.5,2650
19177,535,714,Credit Card,10,0.27,4090
19178,937,650,Credit Card,7,0.24,9681
19179,929,328,Bank Transfer,7,0.93,17088
19180,54,561,E-Wallet,14,0.21,13191
19181,608,693,E-Wallet,5,0.84,3289
19182,22,364,Debit Card,13,0.18,5295
19183,427,671,Credit Card,7,0.76,9050
19184,551,484,Credit Card,1,0.75,3483
19185,793,513,E-Wallet,5,0.02,12025
19186,760,730,Debit Card,5,0.71,13357
19187,126,511,Debit Card,3,0.89,16239
19188,934,446,Debit Card,11,0.3,1626
19189,665,458,Debit Card,10,0.5,11084
19190,606,487,Bank Transfer,14,0.95,1351
19191,90,806,E-Wallet,6,0.01,8145
19192,260,332,Credit Card,4,0.68,17724
19193,273,549,Bank Transfer,8,0.39,14129
19194,689,779,Bank Transfer,10,0.64,9433
19195,997,338,Bank Transfer,3,0.66,2480
19196,94,471,Credit Card,2,0.55,13420
19197,918,823,E-Wallet,2,0.27,18595
19198,400,365,Debit Card,12,0.39,5397
19199,829,741,E-Wallet,0,0.76,10512
19200,949,839,Debit Card,14,0.67,2008
19201,42,844,Credit Card,6,0.83,17146
19202,543,462,Bank Transfer,10,0.21,12075
19203,171,386,Debit Card,1,0.65,16863
19204,889,708,Debit Card,3,0.48,17777
19205,17,618,Bank Transfer,9,0.72,13629
19206,963,598,E-Wallet,14,0.79,3688
19207,945,753,Bank Transfer,6,0.9,12899
19208,530,781,E-Wallet,9,0.17,19139
19209,557,451,Bank Transfer,1,0.89,12587
19210,841,780,Debit Card,3,0.12,17282
19211,10,338,E-Wallet,7,0.7,11548
19212,883,838,E-Wallet,11,0.24,19050
19213,654,385,E-Wallet,7,0.11,3108
19214,266,385,Credit Card,11,0.98,8059
19215,655,475,Bank Transfer,2,0.45,1538
19216,318,593,Debit Card,13,0.78,18266
19217,226,311,E-Wallet,8,0.52,13883
19218,667,519,E-Wallet,13,0.61,4059
19219,425,463,Credit Card,13,0.57,11551
19220,884,420,Debit Card,5,0.55,12811
19221,802,597,Credit Card,10,0.84,18313
19222,634,495,Debit Card,8,0.6,14175
19223,87,786,Credit Card,2,0.88,17757
19224,503,387,Credit Card,7,0.3,10889
19225,650,484,Debit Card,13,0.96,14156
19226,748,600,Debit Card,2,0.25,11110
19227,521,467,Debit Card,6,0.24,4015
19228,996,777,Bank Transfer,13,0.49,6477
19229,207,616,Credit Card,7,0.6,8008
19230,654,499,Credit Card,11,0.09,4651
19231,545,687,E-Wallet,4,0.53,5079
19232,317,459,Debit Card,10,0.92,16833
19233,412,632,Credit Card,13,0.53,1437
19234,563,455,E-Wallet,0,0.38,9821
19235,448,302,Debit Card,9,0.7,16180
19236,881,570,E-Wallet,14,0,19168
19237,51,583,E-Wallet,6,0.08,9326
19238,752,468,Debit Card,14,0.68,6641
19239,216,504,Bank Transfer,5,0.64,14105
19240,128,688,Credit Card,8,0.32,12165
19241,933,523,Bank Transfer,13,0.84,5134
19242,113,800,Bank Transfer,3,0.42,17813
19243,928,644,Credit Card,6,0.15,5135
19244,838,848,Credit Card,7,0.51,16182
19245,646,546,Bank Transfer,5,0.94,13403
19246,430,396,Credit Card,7,0.2,8620
19247,691,745,Bank Transfer,2,0.05,17084
19248,448,716,Bank Transfer,13,0.66,4335
19249,161,838,Debit Card,13,0.45,15013
19250,485,554,Credit Card,4,0.73,12032
19251,479,814,Credit Card,9,0.01,9122
19252,74,492,Bank Transfer,13,0.83,19669
19253,667,423,E-Wallet,13,0.51,2281
19254,173,509,E-Wallet,10,0.84,17886
19255,693,789,Credit Card,2,0.63,4549
19256,539,727,E-Wallet,4,0.87,11198
19257,619,524,Debit Card,5,0.51,7458
19258,264,500,Debit Card,3,0.07,18805
19259,584,495,Credit Card,9,0.03,8787
19260,472,806,Credit Card,3,0.42,10579
19261,753,621,E-Wallet,9,0.37,6717
19262,460,829,E-Wallet,3,0.42,11432
19263,194,455,Bank Transfer,0,0.62,9175
19264,234,497,Debit Card,2,0.63,6736
19265,994,669,Debit Card,0,0.82,11718
19266,514,353,Bank Transfer,12,0.85,5712
19267,100,593,Debit Card,7,0.13,4991
19268,496,761,Credit Card,6,0.06,8319
19269,499,589,Bank Transfer,9,0.42,2260
19270,767,718,Bank Transfer,14,0.36,8340
19271,884,708,Credit Card,0,0.99,7887
19272,789,654,Credit Card,8,0.58,14183
19273,447,819,E-Wallet,13,0.19,13447
19274,536,541,Credit Card,2,0.14,11294
19275,702,848,Bank Transfer,11,0.63,9835
19276,592,806,Bank Transfer,7,0.33,17531
19277,634,693,Bank Transfer,12,0.38,14627
19278,995,818,Bank Transfer,1,0.61,18492
19279,885,444,Debit Card,7,0.03,17116
19280,729,444,Credit Card,2,0.12,12031
19281,12,761,Bank Transfer,2,0.3,16501
19282,457,650,Debit Card,2,0.24,5771
19283,48,676,E-Wallet,2,0.46,12226
19284,356,522,Debit Card,0,0.17,1566
19285,176,729,Bank Transfer,1,0.1,9657
19286,267,364,Credit Card,10,0.29,5091
19287,146,329,Debit Card,6,0.02,9542
19288,745,816,Bank Transfer,3,0.75,18318
19289,466,416,Credit Card,9,0.3,5546
19290,517,720,Credit Card,7,0.88,19001
19291,888,720,Credit Card,4,0.14,16932
19292,964,334,E-Wallet,13,0.08,1833
19293,173,779,Debit Card,10,0.5,12781
19294,733,651,Credit Card,13,0.54,2720
19295,155,562,Credit Card,7,0.7,5103
19296,376,339,Credit Card,8,0.58,18892
19297,369,566,E-Wallet,5,0.26,13071
19298,662,674,E-Wallet,4,0.85,2871
19299,950,650,Debit Card,5,0.99,11704
19300,340,471,E-Wallet,3,0.53,19036
19301,573,418,E-Wallet,9,0.84,7938
19302,474,748,Credit Card,5,0.51,12121
19303,763,316,Debit Card,4,1,18899
19304,573,716,Debit Card,5,0.01,11807
19305,358,651,E-Wallet,6,0.99,2157
19306,445,700,Bank Transfer,14,0.2,16314
19307,161,692,E-Wallet,13,0.18,17918
19308,77,490,Credit Card,1,0.14,5164
19309,515,666,Debit Card,0,0.98,19743
19310,241,726,Credit Card,10,0.18,17003
19311,204,678,E-Wallet,8,0.74,9423
19312,259,437,E-Wallet,9,0.33,9237
19313,68,320,Debit Card,7,0.87,8035
19314,95,317,Credit Card,6,0.1,14827
19315,812,411,E-Wallet,5,0.93,6311
19316,928,388,Bank Transfer,0,0.57,5973
19317,359,542,Bank Transfer,8,0.95,11764
19318,151,499,Debit Card,11,0.4,10732
19319,650,509,Credit Card,9,0.52,14568
19320,432,511,Debit Card,12,0.17,15513
19321,862,824,Credit Card,8,0.1,11308
19322,583,674,Credit Card,12,0.19,17256
19323,255,385,Credit Card,14,0.62,7167
19324,327,677,Debit Card,6,0.01,16536
19325,321,360,Debit Card,5,0.62,6438
19326,201,786,Debit Card,4,0.33,3645
19327,318,311,Debit Card,3,0.82,3133
19328,470,566,Bank Transfer,6,0.57,10039
19329,158,353,Bank Transfer,6,0.36,10208
19330,665,344,Credit Card,6,0.12,14122
19331,587,317,Credit Card,5,0.03,19436
19332,514,579,Credit Card,9,0.29,6028
19333,133,691,Bank Transfer,14,0.88,16274
19334,129,653,Credit Card,5,0.97,12983
19335,861,362,E-Wallet,10,0.16,5905
19336,966,379,Credit Card,11,0.93,19789
19337,766,544,Bank Transfer,1,0.84,1408
19338,267,359,Bank Transfer,4,0.47,10965
19339,950,340,E-Wallet,10,0,9397
19340,669,614,Debit Card,10,0.38,7753
19341,25,509,E-Wallet,7,0.86,6597
19342,598,839,Bank Transfer,8,0.84,14474
19343,52,686,Credit Card,9,0.57,1330
19344,201,365,Bank Transfer,10,0.03,12862
19345,648,451,Debit Card,3,0.75,8525
19346,439,452,Debit Card,12,0.04,16449
19347,756,581,Bank Transfer,3,0.39,8542
19348,105,387,E-Wallet,13,0.94,2517
19349,258,459,E-Wallet,9,0.2,18996
19350,821,839,Bank Transfer,5,0.77,7327
19351,109,536,Debit Card,14,0.64,15614
19352,886,745,Bank Transfer,0,0.33,5987
19353,729,613,E-Wallet,2,0.04,15539
19354,318,664,E-Wallet,6,0.52,13525
19355,689,745,Debit Card,11,0.53,5363
19356,454,689,Bank Transfer,13,0.43,10388
19357,830,319,Debit Card,4,0.91,9983
19358,393,739,Debit Card,3,0.6,17091
19359,580,445,Debit Card,9,0.66,15671
19360,484,594,Debit Card,8,0.41,3860
19361,593,311,Credit Card,14,0.9,18154
19362,993,533,Debit Card,8,0.14,4583
19363,372,605,E-Wallet,10,0.12,14300
19364,171,686,Debit Card,3,0.11,5864
19365,586,402,E-Wallet,4,0.24,7598
19366,701,677,Debit Card,1,0.83,6729
19367,808,801,E-Wallet,1,0.37,13074
19368,294,515,Bank Transfer,7,0.53,16895
19369,246,547,Debit Card,3,0.45,15524
19370,346,626,E-Wallet,9,0.94,13483
19371,654,559,Credit Card,4,0.56,8319
19372,825,300,Debit Card,9,0.15,18987
19373,181,805,Debit Card,3,0.92,5251
19374,45,533,Bank Transfer,7,0.16,4562
19375,963,849,Debit Card,14,0.89,16113
19376,523,728,E-Wallet,5,0.69,14717
19377,336,544,Bank Transfer,6,0.24,10019
19378,618,381,Debit Card,12,0.75,1619
19379,509,797,E-Wallet,12,0.2,11627
19380,381,554,Credit Card,1,0.28,10598
19381,185,736,E-Wallet,8,0.89,4113
19382,313,603,Debit Card,8,0.83,6498
19383,368,343,E-Wallet,4,0.37,18778
19384,763,801,Debit Card,12,0.23,9023
19385,310,340,E-Wallet,10,0.87,7417
19386,657,650,Bank Transfer,11,0.19,14157
19387,687,743,E-Wallet,11,0.64,16222
19388,913,682,E-Wallet,14,0.42,2722
19389,410,824,E-Wallet,4,0.82,19101
19390,737,756,E-Wallet,4,0.99,12957
19391,410,384,E-Wallet,9,0.58,19625
19392,97,662,Credit Card,10,0.39,1243
19393,222,431,Debit Card,10,0.09,15187
19394,893,318,E-Wallet,6,0.62,12873
19395,420,736,Bank Transfer,14,0.78,3342
19396,929,511,E-Wallet,1,0.75,18302
19397,345,570,Bank Transfer,6,0.02,1104
19398,73,566,E-Wallet,11,0.33,15929
19399,370,332,Debit Card,9,0.8,19079
19400,974,674,E-Wallet,1,0.46,13874
19401,197,376,E-Wallet,6,0.53,11520
19402,830,558,Credit Card,0,0.46,14138
19403,603,742,Credit Card,0,0.61,6337
19404,828,450,E-Wallet,2,0.82,6027
19405,465,792,E-Wallet,1,0.48,13254
19406,910,757,Credit Card,1,0.56,2334
19407,387,442,Bank Transfer,7,0.72,11498
19408,128,485,Bank Transfer,11,0.36,15047
19409,750,758,Debit Card,0,0.49,16795
19410,518,509,Credit Card,7,0.81,19279
19411,300,628,E-Wallet,5,0.14,19317
19412,261,517,Credit Card,4,0.29,15818
19413,522,649,Debit Card,4,0.53,16053
19414,530,654,E-Wallet,14,0.13,14102
19415,362,796,Debit Card,3,0.65,13598
19416,453,317,Credit Card,6,0,18895
19417,411,810,Debit Card,10,0.39,4273
19418,26,310,Credit Card,6,0.36,8650
19419,217,759,E-Wallet,14,0.67,15681
19420,960,359,Debit Card,3,0.28,7297
19421,69,515,Credit Card,10,0.96,2422
19422,281,391,Bank Transfer,12,0.37,14988
19423,679,409,E-Wallet,3,0.47,4714
19424,144,398,E-Wallet,7,0.06,1125
19425,220,453,E-Wallet,12,0.42,15292
19426,300,718,E-Wallet,12,0.92,7090
19427,14,411,E-Wallet,14,0.39,4549
19428,248,306,Debit Card,5,0.81,11044
19429,578,317,E-Wallet,10,0.18,2282
19430,527,689,E-Wallet,5,0.25,5975
19431,189,344,Credit Card,13,0.55,4438
19432,670,634,E-Wallet,14,0.92,2686
19433,619,691,Bank Transfer,10,0.85,6665
19434,909,615,Credit Card,10,0.01,15455
19435,476,446,Credit Card,4,0.57,4181
19436,739,756,Debit Card,5,0.61,3005
19437,945,598,E-Wallet,5,0.09,5571
19438,686,784,Credit Card,3,0.5,17935
19439,357,832,E-Wallet,0,0.8,7416
19440,527,830,Debit Card,6,0.35,1767
19441,620,326,Credit Card,9,0.37,19523
19442,111,787,Credit Card,13,0.86,2880
19443,932,755,E-Wallet,2,0.25,6895
19444,197,625,Credit Card,2,0.74,4017
19445,507,627,Bank Transfer,6,0.82,17289
19446,981,632,Bank Transfer,6,0.32,16175
19447,834,611,Debit Card,5,0.05,11182
19448,533,377,E-Wallet,14,0.23,8279
19449,516,535,E-Wallet,0,0.24,12618
19450,565,640,Credit Card,8,0.02,3584
19451,578,623,Bank Transfer,10,0.78,3840
19452,854,449,Credit Card,11,0.55,8770
19453,561,456,Bank Transfer,2,0.97,16048
19454,831,532,E-Wallet,4,0.79,1607
19455,262,505,Bank Transfer,10,0.18,2496
19456,115,495,Credit Card,11,0.07,2337
19457,516,828,Bank Transfer,2,0.12,13226
19458,823,307,E-Wallet,5,0.61,10753
19459,44,581,E-Wallet,10,0.84,9657
19460,112,404,Bank Transfer,1,0.33,15168
19461,467,711,E-Wallet,1,0.21,16959
19462,53,639,Debit Card,3,0.9,10758
19463,907,813,Credit Card,3,0.21,15121
19464,94,337,Debit Card,2,0.35,4976
19465,872,627,Credit Card,12,0.72,3897
19466,532,787,E-Wallet,11,0.66,14695
19467,268,723,E-Wallet,4,0.23,15266
19468,427,572,Bank Transfer,9,0.36,13563
19469,414,313,Credit Card,4,0.74,10222
19470,549,762,Credit Card,10,0.37,11624
19471,239,476,Debit Card,10,0.71,15675
19472,773,351,E-Wallet,1,0.02,3101
19473,29,520,E-Wallet,10,0.66,2061
19474,525,703,E-Wallet,11,0.56,18791
19475,603,626,Bank Transfer,1,0.32,2119
19476,398,760,Bank Transfer,9,0.43,12667
19477,669,745,E-Wallet,2,0.35,6134
19478,352,442,E-Wallet,4,0.61,13349
19479,650,373,Bank Transfer,6,0.48,8077
19480,788,798,Credit Card,13,0.74,6895
19481,849,321,E-Wallet,0,0.9,13364
19482,972,675,Credit Card,3,0.21,14268
19483,547,671,Debit Card,13,0.99,16687
19484,145,515,Credit Card,9,0,8220
